moviename,openingdate,sales,attendance,screen,playcount,country,distributor,director,genre,actor,filmrank
터닝메카드W: 블랙미러의 부활,2017.1.18,3215588500.0,429933.0,570.0,14146.0,0,(주)키다리이엔티,홍헌표,6,3,0
겨울왕국 2,2019.11.21,3214172730.0,378728.0,665.0,16777.0,1,월트디즈니컴퍼니코리아 유한책임회사,크리스 벅,6,2,0
익스펜더블 2,2012.9.6,3208867228.0,444434.0,393.0,20126.0,1,롯데쇼핑㈜롯데엔터테인먼트,사이먼 웨스트,2,3,2
파라노말 액티비티,2010.1.13,3207923500.0,438402.0,184.0,17015.0,1,(주)넥스트엔터테인먼트월드(NEW),션 빙햄,14,2,2
어린왕자,2015.12.23,3195586794.0,428855.0,494.0,8384.0,1,씨네그루(주)다우기술,마크 오스본,6,3,0
아메리칸 메이드,2017.9.14,3175539145.0,401541.0,691.0,26356.0,1,유니버설픽쳐스인터내셔널 코리아(유),더그 라이만,5,3,2
창수,2013.11.28,3146542000.0,429141.0,415.0,19471.0,0,"(주)마인스 엔터테인먼트,(주)박수엔터테인먼트",이덕희,15,3,3
조선마술사,2015.12.30,3143566733.0,403919.0,608.0,13708.0,0,롯데쇼핑㈜롯데엔터테인먼트,김대승,4,2,1
극장판 공룡메카드: 타이니소어의 섬,2019.1.10,3140220420.0,410132.0,763.0,15121.0,0,(주)넥스트엔터테인먼트월드(NEW),최신규,6,3,0
"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",2020.9.29,3129974000.0,102008.0,106.0,4771.0,0,씨제이포디플렉스 주식회사,오윤동,18,1,0
스머프: 비밀의 숲,2017.4.28,3122661000.0,427764.0,607.0,10658.0,1,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,켈리 애스버리,6,3,0
극장판 포켓몬스터 너로 정했다!,2017.12.21,3117529700.0,415255.0,626.0,7796.0,1,(주)이수C&E,유야마 쿠니히코,8,2,0
언더 워터,2016.7.13,3111772391.0,384789.0,518.0,13058.0,1,유니버설픽쳐스인터내셔널 코리아(유),윌리엄 유뱅크,12,3,2
워리어스 웨이,2010.12.1,3097461500.0,432072.0,433.0,23127.0,1,에스케이텔레콤(주),이승무,2,3,2
고질라: 킹 오브 몬스터,2019.5.29,3085036318.0,359041.0,923.0,15867.0,1,워너브러더스 코리아(주),마이클 도허티,2,3,1
주온 : 끝의 시작,2014.7.16,3071127231.0,410644.0,394.0,15339.0,1,(주)넥스트엔터테인먼트월드(NEW),오치아이 마사유키,14,2,2
넛잡 2,2017.10.3,3069388100.0,411787.0,526.0,10449.0,1,롯데쇼핑㈜롯데엔터테인먼트,캘런 브런커,6,3,0
신이 보낸 사람,2014.2.13,3068195600.0,424258.0,285.0,12684.0,0,"주식회사 마운틴픽쳐스,(주)마인스 엔터테인먼트",김진무,4,1,2
러빙 빈센트,2017.11.9,3061456861.0,384540.0,272.0,14651.0,1,"(주)스튜디오디에이치엘,판씨네마(주)",도로타 코비엘라,6,3,2
에베레스트,2015.9.24,3055119748.0,332180.0,331.0,9343.0,1,유니버설픽쳐스인터내셔널 코리아(유),이인항,2,3,2
나인,2009.12.31,3046461500.0,397889.0,336.0,16466.0,1,(주)시너지하우스 (시너지),이드손 오다,4,2,1
랭고,2011.3.3,3043816000.0,430001.0,314.0,15179.0,1,(주)씨제이이엔엠,고어 버빈스키,6,1,0
판타스틱 4,2015.8.20,3029310600.0,399667.0,451.0,16241.0,1,이십세기폭스코리아(주),조쉬 트랭크,2,3,1
섹스 앤 더 시티 2,2010.6.10,3022970000.0,398347.0,233.0,14265.0,1,워너브러더스 코리아(주),마이클 패트릭 킹,0,3,3
사랑이 무서워,2011.3.10,3020062500.0,402876.0,290.0,21341.0,0,롯데쇼핑㈜롯데엔터테인먼트,정우철,11,2,2
명탐정 코난 : 제로의 집행인,2018.8.8,3014920361.0,396230.0,542.0,8770.0,1,(주)씨제이이엔엠,타치카와 유즈루,6,3,1
피터 래빗,2018.5.16,3006258100.0,388300.0,599.0,12522.0,1,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,윌 글럭,6,3,0
노브레싱,2013.10.30,2991824739.0,451669.0,584.0,24912.0,1,(주)나이너스엔터테인먼트,조용선,4,3,2
익스펜더블,2010.8.19,2973224000.0,390438.0,259.0,15798.0,1,(주)싸이더스,패트릭 휴즈,2,3,2
보통사람,2017.3.23,2956397623.0,383336.0,621.0,19928.0,0,오퍼스픽쳐스(유),김봉한,4,2,2
두 개의 달,2012.7.12,2949348748.0,426706.0,347.0,16810.0,0,롯데쇼핑㈜롯데엔터테인먼트,김동빈,9,3,2
티끌모아 로맨스,2011.11.10,2941601500.0,423915.0,323.0,19288.0,0,필라멘트픽쳐스,김정환,11,2,2
점박이 한반도의 공룡2 : 새로운 낙원,2018.12.25,2941541400.0,375312.0,672.0,6495.0,0,(주)넥스트엔터테인먼트월드(NEW),한상호,6,3,0
클로버필드 10번지,2016.4.7,2928428655.0,357736.0,575.0,24680.0,1,롯데쇼핑㈜롯데엔터테인먼트,댄 트라첸버그,9,3,2
그레이의 50가지 그림자,2015.2.26,2918598796.0,364415.0,512.0,19227.0,1,유니버설픽쳐스인터내셔널 코리아(유),샘 테일러 존슨,4,3,3
나의 독재자,2014.10.30,2906674546.0,385932.0,654.0,24217.0,0,롯데쇼핑㈜롯데엔터테인먼트,이해준,4,2,2
브링 더 소울 : 더 무비,2019.8.7,2902500310.0,336074.0,569.0,10199.0,0,"CGV ICECON,월트디즈니컴퍼니코리아 유한책임회사",박준수,1,3,0
뽀로로 극장판 컴퓨터 왕국 대모험,2015.12.10,2902090600.0,391760.0,544.0,10893.0,0,(주)넥스트엔터테인먼트월드(NEW),박영균,6,3,0
어쌔신 크리드,2017.1.11,2899784921.0,355913.0,566.0,16218.0,1,이십세기폭스코리아(주),저스틴 커젤,2,3,2
소수의견,2015.6.24,2892681205.0,383582.0,398.0,16273.0,0,(주)시네마서비스,김성제,4,3,2
오즈 그레이트 앤드 파워풀,2013.3.7,2886185000.0,350563.0,425.0,15582.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),샘 레이미,3,3,0
크로니클,2012.3.15,2884776000.0,384398.0,324.0,20957.0,1,이십세기폭스코리아(주),조쉬 트랭크,4,3,2
대장 김창수,2017.10.19,2879121115.0,381483.0,748.0,21744.0,0,"(주)키다리이엔티,주식회사 키위컴퍼니",이원태,4,2,1
늑대소년-확장판,2012.12.6,2868180500.0,414064.0,278.0,11436.0,0,(주)씨제이이엔엠,조성희,11,2,2
컨트롤러,2011.3.3,2862234500.0,373344.0,371.0,18872.0,1,유니버설픽쳐스인터내셔널 코리아(유),조지 놀피,11,2,1
천재 강아지 미스터 피바디,2014.4.24,2859791400.0,385552.0,533.0,10520.0,1,(주)씨제이이엔엠,롭 민코프,6,3,0
그녀,2014.5.22,2858143500.0,350618.0,168.0,9980.0,1,"주식회사 더쿱,유니버설픽쳐스인터내셔널 코리아(유)",루크 이브,11,3,1
내 심장을 쏴라,2015.1.28,2856859132.0,387409.0,452.0,20042.0,0,"(주)리틀빅픽쳐스,(주)이수C&E",문제용,4,2,2
호빗: 다섯 군대 전투,2014.12.17,2840004341.0,326887.0,350.0,7347.0,1,워너브러더스 코리아(주),피터 잭슨,3,3,1
스토커,2013.2.28,2829265174.0,378874.0,329.0,15590.0,1,이십세기폭스코리아(주),타일러 새비지,12,1,2
석조저택 살인사건,2017.5.9,2829106886.0,353517.0,539.0,17925.0,0,(주)키다리이엔티,정식,12,3,2
플립,2017.7.12,2828867900.0,355617.0,249.0,13177.0,1,(주)팝엔터테인먼트,로브 라이너,11,2,1
내 이름은 칸,2011.3.24,2821380000.0,381334.0,227.0,15855.0,1,필라멘트픽쳐스,카란 조하르,4,2,1
프롬 파리 위드 러브,2010.3.11,2804967500.0,369394.0,294.0,22348.0,1,㈜케이디미디어,피에르 모렐,2,2,3
오! 문희,2020.9.2,2802734600.0,351730.0,1110.0,52239.0,0,CGV아트하우스,정세교,0,2,1
아메리칸 스나이퍼,2015.1.14,2800001438.0,344766.0,308.0,10769.0,1,워너브러더스 코리아(주),클린트 이스트우드,2,3,3
그린랜드,2020.9.29,2777724520.0,325869.0,779.0,26421.0,1,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",릭 로먼 워,2,2,1
헬보이,2019.4.10,2777106321.0,323198.0,726.0,26507.0,1,메가박스중앙(주)플러스엠,닐 마샬,2,2,3
덤보,2019.3.27,2775096512.0,345521.0,797.0,17627.0,1,월트디즈니컴퍼니코리아 유한책임회사,팀 버튼,17,3,0
공자 춘추전국시대,2010.2.11,2774370000.0,371607.0,236.0,15346.0,1,(주)시너지하우스 (시너지),후메이,2,3,1
명탐정 코난 : 이차원의 저격수,2014.8.6,2768375000.0,398606.0,299.0,6834.0,1,(주)씨제이이엔엠,시즈노 코분,6,2,1
링컨: 뱀파이어 헌터,2012.8.30,2750911500.0,344876.0,337.0,16372.0,1,이십세기폭스코리아(주),티무르 베크맘베토브,2,3,3
하이힐,2014.6.3,2750311500.0,341634.0,385.0,16750.0,0,롯데쇼핑㈜롯데엔터테인먼트,장진,15,3,3
론 레인저,2013.7.4,2750149500.0,387527.0,401.0,14155.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),고어 버빈스키,2,3,2
경성학교: 사라진 소녀들,2015.6.18,2749609100.0,356415.0,489.0,18520.0,0,롯데쇼핑㈜롯데엔터테인먼트,이해영,9,3,2
레드 라이딩 후드,2011.3.17,2728562500.0,362572.0,249.0,20020.0,1,워너브러더스 코리아(주),캐서린 하드윅,4,2,2
커플즈,2011.11.2,2705566500.0,360045.0,387.0,19564.0,0,(주)싸이더스,정용기,0,3,2
눈의 여왕 3: 눈과 불의 마법대결,2017.1.4,2694247700.0,366442.0,526.0,10639.0,1,(주)이수C&E,알렉세이 트시칠린,6,3,0
주피터 어센딩,2015.2.5,2687549879.0,309842.0,561.0,16454.0,1,워너브러더스 코리아(주),라나 워쇼스키,7,3,1
미드나잇 선,2018.6.21,2679300500.0,326086.0,472.0,14847.0,1,"(주)삼백상회,(주)키다리이엔티",스콧 스피어,11,2,1
번 더 스테이지: 더 무비,2018.11.15,2671391900.0,315010.0,243.0,4714.0,0,월트디즈니컴퍼니코리아 유한책임회사,박준수,18,3,0
프렌즈: 몬스터섬의비밀,2011.12.29,2668476500.0,364732.0,290.0,10153.0,1,"(주)스마일이엔티,(주)에스비에스콘텐츠허브",야마자키 다카시,6,3,0
치외법권,2015.8.27,2664941005.0,346483.0,446.0,15297.0,0,판씨네마(주),신재호,2,2,2
트루스 오어 데어,2018.5.22,2647330400.0,310956.0,530.0,17066.0,1,유니버설픽쳐스인터내셔널 코리아(유),제프 와드로,14,3,2
캐롤,2016.2.4,2645756616.0,319357.0,288.0,11092.0,1,CGV아트하우스,토드 헤인즈,4,3,3
위자: 저주의 시작,2016.11.9,2637517406.0,331877.0,467.0,15660.0,1,유니버설픽쳐스인터내셔널 코리아(유),마이크 플래너건,14,3,1
아담스 패밀리,2019.11.7,2636891140.0,329955.0,802.0,11242.0,1,유니버설픽쳐스인터내셔널 코리아(유),그렉 티어난,6,3,0
미드나잇 인 파리,2012.7.5,2633727398.0,355081.0,189.0,9256.0,1,"(주)디스테이션,(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트",우디 앨런,0,3,2
가디언의 전설,2010.10.28,2613934200.0,302318.0,267.0,14421.0,1,워너브러더스 코리아(주),잭 스나이더,6,3,0
블라인드 사이드,2010.4.15,2613051000.0,355516.0,129.0,12717.0,1,워너브러더스 코리아(주),존 리 행콕,4,1,1
극적인 하룻밤,2015.12.3,2610567429.0,320884.0,434.0,18332.0,0,CGV아트하우스,하기호,11,3,3
아스트로 보이-아톰의 귀환,2010.1.13,2585585500.0,393433.0,278.0,15793.0,1,㈜케이디미디어,데이빗 보워스,6,3,0
이터널 선샤인,2005.11.10,2581017592.0,315447.0,108.0,8891.0,1,"(주)노바미디어,코리아픽쳐스(주)",미셸 공드리,11,3,2
예스터데이,2019.9.18,2580213100.0,306332.0,816.0,23340.0,1,유니버설픽쳐스인터내셔널 코리아(유),대니 보일,4,2,1
파라노말 액티비티 2,2010.10.21,2575677000.0,358453.0,196.0,13647.0,1,CJ ENM,션 빙햄,14,2,2
런,2020.11.20,2560441600.0,278819.0,799.0,38957.0,1,(주)올스타엔터테인먼트,벤 패터슨,14,2,2
패딩턴 2,2018.2.8,2555480200.0,339014.0,629.0,14455.0,1,(주)이수C&E,폴 킹,0,3,0
허스토리,2018.6.27,2521025949.0,336822.0,696.0,20406.0,0,(주)넥스트엔터테인먼트월드(NEW),민규동,4,2,1
미성년,2019.4.11,2494615950.0,293352.0,673.0,27314.0,0,(주)쇼박스,김윤석,4,3,2
극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,2016.7.20,2467275080.0,330725.0,403.0,6607.0,1,(주)씨제이이엔엠,타카하시 시게하루,6,3,0
명탐정 코난 : 수평선상의 음모,2013.8.7,2465123000.0,389871.0,316.0,8196.0,1,(주)씨제이이엔엠,야마모토 야스이치로,6,2,1
스폰지밥 3D,2015.2.18,2458946200.0,325016.0,357.0,8415.0,1,(주)씨제이이엔엠,폴 티비트,6,3,0
무서운 이야기,2012.7.25,2452368566.0,331760.0,274.0,10268.0,0,롯데쇼핑㈜롯데엔터테인먼트,김곡,14,3,2
링컨 차를 타는 변호사,2011.6.16,2443603500.0,327612.0,241.0,12383.0,1,씨너스엔터테인먼트(주),브래드 퍼맨,5,3,2
위대한 소원,2016.4.21,2440004213.0,308398.0,524.0,22769.0,0,(주)넥스트엔터테인먼트월드(NEW),남대중,0,3,2
아기배달부 스토크,2016.12.7,2436955700.0,322354.0,538.0,9388.0,1,워너브러더스 코리아(주),니콜라스 스톨러,6,3,0
숲속으로,2014.12.24,2409562888.0,317406.0,356.0,7709.0,1,월트디즈니컴퍼니코리아(주),롭 마샬,3,3,0
레드카펫,2014.10.23,2405669580.0,316953.0,385.0,17696.0,0,(주)프레인글로벌,박범수,11,2,2
스포트라이트,2016.2.24,2402036255.0,299878.0,320.0,13482.0,1,(주)팝엔터테인먼트,토마스 맥카시,4,3,2
잭 라이언 : 코드네임 쉐도우,2014.1.16,2395391500.0,327589.0,419.0,12908.0,1,(주)씨제이이엔엠,케네스 브래너,2,3,1
선 오브 갓,2014.4.10,2393896300.0,329252.0,419.0,15313.0,1,(주)프레인글로벌,크리스토퍼 스펜서,4,3,1
미녀와 야수,2014.6.18,2393617300.0,316332.0,387.0,15414.0,1,(주)넥스트엔터테인먼트월드(NEW),빌 콘돈,3,3,0
덕구,2018.4.5,2389041700.0,315663.0,544.0,19006.0,0,메가박스중앙(주)플러스엠,방수인,4,2,0
킬러스,2010.9.2,2386700000.0,322888.0,282.0,17930.0,1,(주)넥스트엔터테인먼트월드(NEW),로버트 루케틱,2,2,2
맨발의 꿈,2010.6.24,2372787500.0,331945.0,332.0,17790.0,1,(주)쇼박스,김태균,4,2,0
파이널 데스티네이션5,2011.9.8,2370348500.0,257193.0,168.0,9325.0,1,워너브러더스 코리아(주),스티븐 쿼일,14,3,3
남영동1985,2012.11.22,2358477601.0,332597.0,310.0,15679.0,0,"씨너스엔터테인먼트(주),(주)엣나인필름",정지영,4,2,2
짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,2011.5.5,2357563000.0,351742.0,306.0,7013.0,1,(주)씨제이이엔엠,시기노 아키라,6,3,0
해리포터와 마법사의 돌,2001.12.13,2349913000.0,267950.0,33.0,3929.0,1,워너브러더스 코리아(주),크리스 콜럼버스,3,3,0
뮨: 달의 요정,2015.9.24,2333203700.0,319384.0,365.0,6895.0,1,"(주)스마일이엔티,씨네그루(주)다우기술",알렉상드르 헤보얀,6,3,0
기방도령,2019.7.10,2330230190.0,287053.0,625.0,16652.0,0,판씨네마(주),남대중,0,3,2
모털 엔진,2018.12.5,2324362119.0,267896.0,661.0,15454.0,1,유니버설픽쳐스인터내셔널 코리아(유),크리스찬 리버스,2,3,1
포인트 브레이크,2016.1.7,2323707051.0,294320.0,409.0,12111.0,1,"(주)시네마서비스,(주)나이너스엔터테인먼트",에릭슨 코어,2,3,2
마이 블랙 미니드레스,2011.3.24,2318884500.0,313953.0,325.0,20166.0,0,(주)씨제이이엔엠,허인무,4,3,2
배심원들,2019.5.15,2306806090.0,288579.0,784.0,20271.0,0,CGV아트하우스,홍승완,4,2,1
세상에서 가장 아름다운 이별,2011.4.20,2296840000.0,316990.0,340.0,17456.0,0,(주)넥스트엔터테인먼트월드(NEW),민규동,4,3,2
늑대아이,2012.9.13,2296193261.0,332702.0,226.0,10768.0,1,(주)미디어데이,호소다 마모루,6,3,0
런 올 나이트,2015.3.19,2293671495.0,289534.0,411.0,15865.0,1,워너브러더스 코리아(주),자움 콜렛 세라,2,3,3
커뮤터,2018.1.24,2286690955.0,286062.0,575.0,16145.0,1,메가박스중앙(주)플러스엠,자움 콜렛 세라,2,2,2
원스 어폰 어 타임... 인 할리우드,2019.9.25,2269807670.0,277319.0,678.0,15147.0,1,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,쿠엔틴 타란티노,4,3,3
혼숨,2016.10.26,2258422445.0,288016.0,498.0,14510.0,0,(주)프레인글로벌,이두환,14,2,2
악질경찰,2019.3.20,2256615278.0,262233.0,833.0,22785.0,0,워너브러더스 코리아(주),이정범,4,3,3
음치 클리닉,2012.11.29,2248238000.0,338168.0,360.0,16243.0,0,롯데쇼핑㈜롯데엔터테인먼트,김진영,11,2,1
미나문방구,2013.5.16,2247017000.0,334323.0,385.0,16653.0,0,롯데쇼핑㈜롯데엔터테인먼트,정익환,4,2,0
비행기 2: 소방구조대,2014.8.13,2246970700.0,311456.0,341.0,6562.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),로버츠 개너웨이,6,3,0
도리화가,2015.11.25,2246950339.0,317505.0,563.0,19168.0,0,(주)씨제이이엔엠,이종필,4,3,1
패딩턴,2015.1.7,2246438729.0,305102.0,408.0,9738.0,1,롯데쇼핑㈜롯데엔터테인먼트,폴 킹,0,3,0
대한민국 1%,2010.5.5,2244690500.0,440372.0,286.0,20352.0,0,롯데쇼핑㈜롯데엔터테인먼트,조명남,4,3,1
검우강호,2010.10.14,2242810500.0,312283.0,344.0,20571.0,1,(주)에스비에스콘텐츠허브,수 차오핑,2,3,2
"러브, 로지",2014.12.10,2223782646.0,292177.0,379.0,11935.0,1,(주)넥스트엔터테인먼트월드(NEW),크리스티안 디터,11,2,2
구스범스,2016.1.14,2221639712.0,297356.0,515.0,13477.0,1,유니버설픽쳐스인터내셔널 코리아(유),아리 산델,3,3,1
차이니즈 조디악,2013.2.27,2211711500.0,315305.0,300.0,13432.0,1,롯데쇼핑㈜롯데엔터테인먼트,성룡,8,2,1
후드,2018.11.28,2203434149.0,284601.0,628.0,14338.0,1,(주)이수C&E,오토 바서스트,8,3,1
천로역정: 천국을 찾아서,2019.6.13,2202838010.0,296588.0,381.0,8329.0,1,"(재)CBS,주식회사 마운틴픽쳐스",로버트 페르난데스,6,2,0
오즈의 마법사: 돌아온 도로시,2015.2.12,2176416000.0,298482.0,330.0,7787.0,1,(주)박수엔터테인먼트,윌 핀,6,3,0
프랑켄슈타인: 불멸의 영웅,2014.2.6,2175466123.0,299205.0,378.0,12113.0,1,(주)쇼박스,스튜어트 베티,2,3,1
인서전트,2015.3.25,2158449889.0,282662.0,480.0,18214.0,1,롯데쇼핑㈜롯데엔터테인먼트,로베르트 슈벤트케,7,3,2
로렉스,2012.5.3,2153198000.0,298780.0,463.0,7843.0,1,유니버설픽쳐스인터내셔널 코리아(유),크리스 리노드,6,3,0
극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,2018.12.19,2148708050.0,277206.0,489.0,5329.0,1,(주)씨제이이엔엠,타카하시 와타루,6,3,0
내가 죽던 날,2020.11.12,2135396020.0,233112.0,909.0,29390.0,0,워너브러더스 코리아(주),박지완,4,3,1
앨빈과 슈퍼밴드: 악동 어드벤처,2016.2.4,2125772200.0,292495.0,380.0,8917.0,1,이십세기폭스코리아(주),월트 베커,6,3,0
헨젤과 그레텔: 마녀 사냥꾼 3D,2013.2.14,2122205602.0,269510.0,297.0,10624.0,1,(주)씨제이이엔엠,토미 위르콜라,2,3,3
기묘한 가족,2019.2.13,2121514275.0,263598.0,625.0,15314.0,0,메가박스중앙(주)플러스엠,이민재,0,3,1
주먹왕 랄프,2012.12.19,2116917500.0,301436.0,286.0,7086.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),필 존스턴,6,3,0
신데렐라:마법 반지의 비밀,2019.2.20,2114475240.0,284922.0,575.0,9977.0,1,예지림엔터테인먼트,린 사우더랜드,6,3,0
다이노 타임,2015.4.30,2108596800.0,284900.0,430.0,6713.0,1,(주)씨제이이엔엠,최윤석,6,3,0
이스케이프 플랜,2013.12.5,2106938679.0,292892.0,287.0,10331.0,1,판씨네마(주),존 허즈펠드,2,1,3
바울,2018.10.31,2100137400.0,267785.0,227.0,8455.0,1,(재)CBS,앤드류 하얏트,4,2,2
친구와 연인사이,2011.2.10,2099697500.0,267843.0,183.0,9010.0,1,CJ ENM,이반 라이트만,0,2,3
함정,2015.9.10,2090877200.0,257990.0,445.0,10899.0,0,(주)인벤트스톤,권형진,12,3,3
투모로우랜드,2015.5.27,2083283000.0,265810.0,435.0,14640.0,1,월트디즈니컴퍼니코리아(주),브래드 버드,8,3,1
"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",2014.1.9,2080468500.0,320409.0,406.0,8363.0,1,(주)씨제이이엔엠,유야마 쿠니히코,6,1,0
뮬란,2020.9.17,2079737620.0,236247.0,1420.0,38703.0,1,월트디즈니컴퍼니코리아 유한책임회사,니키 카로,8,1,1
울프맨,2010.2.11,2062933500.0,265409.0,263.0,13920.0,1,유니버설픽쳐스인터내셔널 코리아(유),조 존스톤,14,3,3
라스트 크리스마스,2019.12.5,2058391130.0,249323.0,623.0,14580.0,1,유니버설픽쳐스인터내셔널 코리아(유),폴 페이그,11,2,1
스파이 브릿지,2015.11.5,2049608478.0,264872.0,425.0,12434.0,1,이십세기폭스코리아(주),스티븐 스필버그,4,3,1
상하이,2011.1.27,2039939000.0,269157.0,223.0,13005.0,1,(주)넥스트엔터테인먼트월드(NEW),다니엘 시아,0,3,1
베스트 키드,2010.6.10,2031914500.0,287278.0,252.0,13464.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,해럴드 즈워트,2,2,1
개를 훔치는 완벽한 방법,2014.12.31,2019629065.0,263300.0,199.0,8008.0,0,"(주)리틀빅픽쳐스,(주)대명문화공장",김성호,4,3,0
백 투 더 비기닝,2015.2.26,2018287400.0,266610.0,423.0,13839.0,1,롯데쇼핑㈜롯데엔터테인먼트,딘 이스라엘리트,7,3,2
빌리와 용감한 녀석들 2,2013.2.21,2006325000.0,306837.0,289.0,7410.0,1,(주)에스비에스콘텐츠허브,닉힐 아드바니,6,3,0
프레데터스,2010.8.26,1991492500.0,276536.0,231.0,14168.0,1,이십세기폭스코리아(주),님로드 앤탈,7,2,2
모모와 다락방의 수상한 요괴들,2012.7.5,1988264000.0,300174.0,253.0,7084.0,1,타임스토리그룹(주),오키우라 히로유키,6,2,0
빌리와 용감한 녀석들 3D,2012.8.8,1961802000.0,299628.0,241.0,7176.0,1,(주)에스비에스콘텐츠허브,라인하드 클루스,6,3,0
카우보이 & 에이리언,2011.8.11,1930249000.0,256346.0,269.0,8244.0,1,(주)씨제이이엔엠,존 파브로,2,3,2
롤러코스터,2013.10.17,1913087600.0,270148.0,374.0,14726.0,0,(주)씨제이이엔엠,하정우,0,2,2
위대한 쇼맨,2017.12.20,1897251570.0,306419.0,598.0,31915.0,1,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",마이클 그레이시,4,3,1
장고:분노의 추적자,2013.3.21,1883634000.0,260144.0,342.0,11792.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),쿠엔틴 타란티노,4,3,3
프리즌 이스케이프,2020.5.6,1848297600.0,217056.0,547.0,29305.0,1,(주)이놀미디어,프란시스 아난,8,2,1
눈의 여왕,2013.2.7,1846221000.0,276913.0,316.0,6528.0,1,(주)넥스트엔터테인먼트월드(NEW),로버트 렌스,6,3,0
줄리아의 눈,2011.3.31,1827252000.0,236365.0,232.0,15411.0,1,씨너스엔터테인먼트(주),기옘 모랄레스,9,3,3
메리 포핀스 리턴즈,2019.2.14,1816281960.0,224160.0,573.0,11128.0,1,월트디즈니컴퍼니코리아 유한책임회사,롭 마샬,3,3,0
파이스토리 : 악당상어 소탕작전,2013.1.10,1808263000.0,267440.0,298.0,7483.0,1,(주)에스비에스콘텐츠허브,마크 A.Z. 디페,6,2,0
밤의 여왕,2013.10.17,1762892500.0,252475.0,333.0,13286.0,0,(주)인벤트스톤,김제영,11,2,2
월 스트리트: 머니 네버 슬립스,2010.10.21,1760899000.0,241438.0,288.0,14013.0,1,이십세기폭스코리아(주),올리버 스톤,4,3,1
신비아파트 극장판 하늘도깨비 대 요르문간드,2019.12.19,1757416340.0,222234.0,539.0,8629.0,0,(주)씨제이이엔엠,변영규,6,3,0
사랑은 너무 복잡해,2010.3.11,1741752000.0,234083.0,180.0,12117.0,1,유니버설픽쳐스인터내셔널 코리아(유),낸시 마이어스,0,6,3
극장판 도라에몽: 진구의 인어대해전,2010.7.28,1741701000.0,260701.0,140.0,5639.0,1,CJ ENM,쿠스바 코조,6,3,0
적과의 동침,2011.4.27,1740340000.0,243094.0,391.0,14069.0,0,(주)쇼박스,트래비스 클러프,12,2,3
명탐정 코난: 감청의 권,2019.7.24,1740310530.0,219078.0,602.0,8790.0,1,(주)씨제이이엔엠,나가오카 치카,6,3,1
극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,2011.12.22,1729310500.0,261757.0,237.0,3524.0,1,(주)씨제이이엔엠,유야마 쿠니히코,6,3,0
조제,2020.12.10,1673427570.0,186647.0,1179.0,38291.0,0,워너브러더스 코리아(주),타무라 코타로,6,2,1
사라진 시간,2020.6.18,1652522580.0,185802.0,874.0,20790.0,0,(주)에이스메이커무비웍스,정진영,9,3,2
마마,2011.6.1,1642407500.0,243209.0,269.0,12667.0,0,롯데쇼핑㈜롯데엔터테인먼트,김상협,4,3,2
극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,2010.12.23,1631689000.0,234093.0,139.0,4502.0,1,씨제이 씨지브이(CJ CGV)(주),유야마 쿠니히코,6,2,0
검객,2020.9.23,1619781870.0,190237.0,832.0,21595.0,0,"(주)키위미디어그룹,오퍼스픽쳐스(유),(주)씨네필운",최재훈,2,3,2
기생충,2019.5.30,1576539450.0,227870.0,456.0,13536.0,0,(주)씨제이이엔엠,봉준호,4,3,2
밤쉘: 세상을 바꾼 폭탄선언,2020.7.8,1544025340.0,182026.0,882.0,27363.0,1,(주)홈초이스,제이 로치,4,3,2
포드 V 페라리,2019.12.4,1474949540.0,162730.0,204.0,6867.0,1,월트디즈니컴퍼니코리아 유한책임회사,제임스 맨골드,2,2,1
"울지마, 톤즈",2010.9.9,1439624500.0,260998.0,73.0,8039.0,0,주식회사 마운틴픽쳐스,구수환,1,2,0
인셉션,2010.7.21,1380782440.0,163630.0,241.0,11000.0,1,"(주)디스테이션,워너브러더스 코리아(주)",크리스토퍼 놀란,2,3,1
미스터트롯: 더 무비,2020.10.22,1288696100.0,150090.0,449.0,15980.0,0,(주)영화사 그램,전수경,18,3,0
극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,2012.12.19,1281250750.0,329560.0,275.0,5943.0,1,(주)씨제이이엔엠,유야마 쿠니히코,6,3,0
