moviename,openingdate,sales,attendance,screen,playcount,country,distributor,director,genre,actor,filmrank
에이리언: 커버넌트,2017.5.9,10745826264,1307226,841,41761,미국,이십세기폭스코리아(주),리들리 스콧,SF,"마이클 패스벤더(데이빗/월터), 캐서린 워터스턴(대니엘스)",[국내] 15세 관람가
사라진 밤,2018.3.7,10697981316,1315726,925,60087,한국,(주)키다리이엔티,이창희,스릴러,"김상경(중식), 김강우(진한), 김희애(설희)",[국내] 15세 관람가
브레이킹 던 part1,2011.11.30,10692564000,1459449,636,43060,미국,(주)넥스트엔터테인먼트월드(NEW),빌 콘돈,드라마,"크리스틴 스튜어트(벨라 스완), 로버트 패틴슨(에드워드 컬렌)",[국내] 15세 관람가 [해외] PG-13
기억의 밤,2017.11.29,10646654660,1386611,759,52847,한국,"메가박스중앙(주)플러스엠,주식회사 키위컴퍼니",장항준,미스터리,"강하늘(진석), 김무열(유석)",[국내] 15세 관람가
드라큘라: 전설의 시작,2014.10.8,10607703908,1321751,477,46483,미국,유니버설픽쳐스인터내셔널 코리아(유),게리 쇼어,판타지,"루크 에반스(드라큘라), 도미닉 쿠퍼(술탄), 찰스 댄스(마스터 뱀파이어)",[국내] 15세 관람가 [해외] PG-13
위대한 개츠비,2013.5.16,10581329643,1445248,562,36008,미국,워너브러더스 코리아(주),바즈 루어만,드라마,"레오나르도 디카프리오(제이 개츠비), 캐리 멀리건(데이지 뷰캐넌), 토비 맥과이어(닉 캐러웨이)",[국내] 15세 관람가 [해외] PG-13
특별시민,2017.4.26,10494768945,1362634,1154,46377,한국,(주)쇼박스,박인제,드라마,"최민식(변종구), 곽도원(심혁수), 심은경(박경)",[국내] 15세 관람가
궁합,2018.2.28,10478875438,1340117,966,52427,한국,(주)씨제이이엔엠,홍창표,코미디,"심은경(송화옹주), 이승기(서도윤)",[국내] 12세 관람가
퓨리,2014.11.20,10367640686,1362114,590,37155,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),드자닉 파이지예브,액션,"알렉세이 세레브리아코프, 율리야 클리니나, 일리야 말라코프",[국내] 12세 관람가
장산범,2017.8.17,10341783083,1306438,711,34768,한국,(주)넥스트엔터테인먼트월드(NEW),허정,미스터리,"염정아(희연), 박혁권(민호)",[국내] 15세 관람가
퍼펙트맨,2019.10.2,10311352770,1240022,894,50055,한국,(주)쇼박스,용수,코미디,"설경구(장수), 조진웅(영기)",[국내] 15세 관람가
스윙키즈,2018.12.19,10308565602,1258811,984,32237,한국,(주)넥스트엔터테인먼트월드(NEW),강형철,드라마,"디오(로기수), 자레드 그라임스(잭슨), 박혜수(양판래)",[국내] 12세 관람가
폼페이: 최후의 날,2014.2.20,10303127700,1373873,561,43288,미국,롯데쇼핑㈜롯데엔터테인먼트,폴 앤더슨,액션,"키트 해링턴(마일로), 에밀리 브라우닝(카시아), 키퍼 서덜랜드(코르부스)",[국내] 15세 관람가 [해외] PG-13
구르믈 버서난 달처럼,2010.4.28,10241716500,1383867,506,48314,한국,에스케이텔레콤(주),이준익,드라마,"황정민(황정학), 차승원(이몽학), 한지혜(백지)",[국내] 15세 관람가
유열의 음악앨범,2019.8.28,10233455040,1245532,1078,59626,한국,CGV아트하우스,정지우,멜로/로맨스,"김고은(미수), 정해인(현우)",[국내] 12세 관람가
스타트렉 비욘드,2016.8.17,10190375820,1157156,716,38199,미국,롯데쇼핑㈜롯데엔터테인먼트,저스틴 린,액션,"크리스 파인(커크), 사이먼 페그(스코티), 조 샐다나(우후라)",[국내] 12세 관람가 [해외] PG-13
라푼젤,2011.2.10,10161464800,1011163,328,22107,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,네이슨 그레노,애니메이션,"맨디 무어(라푼젤 목소리), 제커리 레비(플린 라이더 목소리)",[국내] 전체 관람가 [해외] PG
해치지않아,2020.1.15,10154099090,1209689,1216,53441,한국,(주)에이스메이커무비웍스,손재곤,코미디,"안재홍(강태수), 강소라(한소원), 박영규(서원장)",[국내] 12세 관람가
워크래프트: 전쟁의 서막,2016.6.9,10142271205,1163274,736,34087,미국,유니버설픽쳐스인터내셔널 코리아(유),던칸 존스,액션,"트래비스 핌멜(안두인 로서), 벤 포스터(메디브), 폴라 패튼(가로나)",[국내] 12세 관람가 [해외] PG-13
런닝맨,2013.4.4,10060239500,1422844,567,45995,한국,이십세기폭스코리아(주),윤준상,애니메이션,"김서영(리우 목소리), 권창욱(쿠가 목소리), 엄상현(롱키 목소리)",[국내] 전체 관람가
셜록: 유령신부,2016.1.2,9992425049,1278894,891,32683,영국,메가박스중앙(주)플러스엠,더글러스 맥키넌,범죄,"베네딕트 컴버배치(셜록 홈즈), 마틴 프리먼(존 왓슨)",[국내] 12세 관람가
"힘을 내요, 미스터 리",2019.9.11,9930518906,1181960,990,41831,한국,(주)넥스트엔터테인먼트월드(NEW),이계벽,코미디,"차승원(철수), 엄채영(샛별), 박해준(영수)",[국내] 12세 관람가
특별수사: 사형수의 편지,2016.6.16,9929947065,1241899,691,39372,한국,(주)넥스트엔터테인먼트월드(NEW),권종관,범죄,"김명민(최필재), 김상호(권순태), 성동일(김판수)",[국내] 15세 관람가
은교,2012.4.25,9918274444,1346359,521,41683,한국,롯데쇼핑㈜롯데엔터테인먼트,정지우,멜로/로맨스,"박해일(이적요), 김무열(서지우), 김고은(한은교)",[국내] 청소년 관람불가
해빙,2017.3.1,9905406822,1204600,915,46227,한국,롯데쇼핑㈜롯데엔터테인먼트,이수연,스릴러,"조진웅(승훈), 신구(정노인), 김대명(성근)",[국내] 15세 관람가
생일,2019.4.3,9885147340,1197565,878,71797,한국,(주)넥스트엔터테인먼트월드(NEW),이종언,드라마,"설경구(정일), 전도연(순남)",[국내] 전체 관람가
월드 인베이젼,2011.3.10,9799358000,1307873,441,44241,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,조나단 리브스만,액션,"아론 에크하트(SSgt. 마이클 낸츠), 미셸 로드리게즈(TSgt. 엘레나 산토스), 브리짓 모이나한(미셀)",[국내] 12세 관람가 [해외] PG-13
헬로우 고스트,2010.12.22,9796273500,1356230,472,22865,한국,(주)넥스트엔터테인먼트월드(NEW),김영탁,코미디,"차태현(강상만), 강예원(정연수), 이문수(할배 귀신)",[국내] 12세 관람가
바람 바람 바람,2018.4.5,9784385375,1194229,985,57939,한국,(주)넥스트엔터테인먼트월드(NEW),이병헌,코미디,"이성민(석근), 신하균(봉수), 송지효(미영)",[국내] 청소년 관람불가
잃어버린 세계를 찾아서 2: 신비의 섬,2012.1.19,9784305000,1149628,398,27236,미국,워너브러더스 코리아(주),브래드 페이튼,액션,"드웨인 존슨(행크 파슨스), 마이클 케인(그랜드파더), 조쉬 허처슨(숀 앤더슨)",[국내] 전체 관람가 [해외] PG
굿 다이노,2016.1.7,9756167238,1328913,814,33127,미국,월트디즈니컴퍼니코리아(주),피터 손,애니메이션,"레이몬드 오초아(알로 목소리), 제프리 라이트(아빠 목소리), 프란시스 맥도맨드(엄마 목소리)",[국내] 전체 관람가 [해외] PG
차형사,2012.5.30,9752555296,1346754,433,39152,한국,(주)씨제이이엔엠,신태라,코미디,"강지환(차철수), 성유리(고영재), 이수혁(김선호)",[국내] 15세 관람가
악녀,2017.6.8,9739662144,1208081,685,46070,한국,(주)넥스트엔터테인먼트월드(NEW),정병길,액션,"김옥빈(숙희), 신하균(중상), 성준(현수)",[국내] 청소년 관람불가
시간이탈자,2016.4.13,9731838195,1202384,733,55075,한국,(주)씨제이이엔엠,곽재용,스릴러,"임수정(윤정/소은), 조정석(지환), 이진욱(건우)",[국내] 15세 관람가
슈퍼 배드,2010.9.16,9717463000,1027050,338,24577,미국,유니버설픽쳐스인터내셔널 코리아(유),카일 발다,애니메이션,"스티브 카렐(그루/드루 목소리), 크리스틴 위그(루시 와일드 목소리), 트레이 파커(발타자르 브래트 목소리)",[국내] 전체 관람가 [해외] PG
점박이:한반도의 공룡3D,2012.1.26,9681445500,1050852,457,22475,한국,(주)씨제이이엔엠,한상호,애니메이션,"이형석(점박이(아이) 목소리), 신용우(점박이(청소년) 목소리), 구자형(점박이(성인) 목소리)",[국내] 전체 관람가
소스 코드,2011.5.4,9640238500,1277690,403,38744,미국,"(주)디스테이션,(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",던칸 존스,액션,"제이크 질렌할(콜터 스티븐스), 미셸 모나한(크리스티나 워렌)",[국내] 12세 관람가 [해외] PG-13
챔피언,2018.5.1,9471138230,1128774,874,47320,한국,워너브러더스 코리아(주),에릭 스벤슨,드라마,제이콥 오프테브로(찰스 브라우데),[국내] 15세 관람가
간기남,2012.4.11,9356404500,1246185,396,38155,한국,(주)쇼박스,김형준,스릴러,"박희순(강선우), 박시연(김수진), 주상욱(한길로)",[국내] 청소년 관람불가
미스터 고,2013.7.17,9337976000,1328888,840,38263,한국,(주)쇼박스,김용화,드라마,"성동일(성충수), 서교(웨이웨이)",[국내] 12세 관람가
간첩,2012.9.20,9316548500,1310895,576,41726,한국,롯데쇼핑㈜롯데엔터테인먼트,우민호,드라마,"김명민(김과장), 염정아(강대리), 유해진(최부장)",[국내] 15세 관람가
항거:유관순 이야기,2019.2.27,9291455101,1157949,1094,46159,한국,롯데컬처웍스(주)롯데엔터테인먼트,조민호,드라마,"고아성(유관순), 김새벽(김향화), 김예은(권애라)",[국내] 12세 관람가
롱 리브 더 킹: 목포 영웅,2019.6.19,9228798910,1094404,965,38839,한국,"메가박스중앙(주)플러스엠,(주)콘텐츠 난다긴다",강윤성,액션,"김래원(장세출), 원진아(강소현), 진선규(조광춘)",[국내] 15세 관람가
심야의 F.M.,2010.10.14,9179170500,1208306,423,50423,한국,롯데쇼핑㈜롯데엔터테인먼트,김상만,스릴러,"수애(DJ, 고선영), 유지태(청취자, 한동수)",[국내] 청소년 관람불가
찌라시: 위험한 소문,2014.2.20,9111748087,1221427,560,37426,한국,(주)씨제이이엔엠,김광식,드라마,"김강우(우곤), 정진영(박사장), 고창석(백문)",[국내] 15세 관람가
하루,2017.6.15,9072737842,1129609,781,45808,한국,CGV아트하우스,박흥식,드라마,"송한윤, 이윤혁, 배중식",
메리다와 마법의 숲,2012.9.27,9024766000,1231024,479,22087,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,마크 앤드류스,애니메이션,"켈리 맥도날드(메리다 공주(목소리)), 빌리 코놀리(퍼거스 왕(목소리)), 엠마 톰슨(엘리노 여왕(목소리))",[국내] 전체 관람가 [해외] PG
엘리시움,2013.8.29,9017994500,1207732,588,31515,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),닐 블롬캠프,SF,"맷 데이먼(맥스 드 코스타), 조디 포스터(델라코트), 샬토 코플리(크루거)",[국내] 청소년 관람불가
"당신, 거기 있어줄래요",2016.12.14,8999085248,1124815,767,39181,한국,롯데쇼핑㈜롯데엔터테인먼트,홍지영,판타지,"김윤석(수현), 변요한(젊은수현), 채서진(젊은연아)",[국내] 12세 관람가
장사리 : 잊혀진 영웅들,2019.9.25,8997921050,1140876,1090,47821,한국,워너브러더스 코리아(주),곽경택,전쟁,"김명민(이명준), 최민호(최성필), 김성철(기하륜)",[국내] 12세 관람가
퍼시픽 림: 업라이징,2018.3.21,8962712795,1077235,1145,49600,미국,유니버설픽쳐스인터내셔널 코리아(유),스티븐 S. 드나이트,액션,"존 보예가(제이크), 스콧 이스트우드(네이트)",[국내] 15세 관람가 [해외] PG-13
토탈 리콜,2012.8.15,8958236000,1219637,448,27089,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,렌 와이즈먼,액션,"콜린 파렐(더그 퀘이드 / 하우저), 케이트 베킨세일(로리 퀘이드), 제시카 비엘(멜리나)",[국내] 15세 관람가 [해외] PG-13
빅매치,2014.11.27,8952096578,1177438,627,38527,한국,(주)넥스트엔터테인먼트월드(NEW),최호,액션,"이정재(최익호), 신하균(에이스), 이성민(최영호)",[국내] 15세 관람가
간신,2015.5.21,8946842910,1110246,697,40580,한국,롯데쇼핑㈜롯데엔터테인먼트,민규동,드라마,"주지훈(임숭재), 김강우(이 융), 천호진(임사홍)",[국내] 청소년 관람불가
슬로우 비디오,2014.10.2,8913092219,1169562,618,40665,한국,이십세기폭스코리아(주),김영탁,드라마,"차태현(여장부), 남상미(봉수미)",[국내] 12세 관람가
라이트 아웃,2016.8.24,8893059975,1111284,659,34444,미국,워너브러더스 코리아(주),데이비드 F. 샌드버그,공포,"테레사 팔머(레베카), 앨리시아 벨라 베일리(다이애나), 가브리엘 베이트먼(마틴)",[국내] 15세 관람가 [해외] PG-13
동주,2016.2.17,8889077089,1172641,543,39958,한국,메가박스중앙(주)플러스엠,이준익,드라마,"강하늘(윤동주), 박정민(송몽규), 김인우(고등형사)",[국내] 12세 관람가
미씽: 사라진 여자,2016.11.30,8881616256,1153109,790,40617,한국,메가박스중앙(주)플러스엠,이언희,미스터리,"엄지원(지선), 공효진(한매)",[국내] 15세 관람가
"날, 보러와요",2016.4.7,8836144063,1063442,683,49237,한국,메가박스중앙(주)플러스엠,이철하,미스터리,"강예원(강수아), 이상윤(나남수), 최진호(장원장)",[국내] 청소년 관람불가
돈의 맛,2012.5.17,8780178611,1166018,643,36922,한국,"(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",임상수,드라마,"김강우(주영작), 백윤식(윤회장), 윤여정(백금옥)",[국내] 청소년 관람불가
더 넌,2018.9.19,8777844795,1011580,824,32736,미국,워너브러더스 코리아(주),코린 하디,공포,"타이사 파미가(아이린 수녀), 데미안 비쉬어(버크 신부), 보니 아론스(악마 수녀)",[국내] 15세 관람가 [해외] R
쥬만지: 넥스트 레벨,2019.12.11,8774663410,1054963,1195,42083,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,제이크 캐스단,액션,"드웨인 존슨, 잭 블랙, 케빈 하트",[국내] 12세 관람가
장수상회,2015.4.9,8737364643,1165780,688,52928,한국,(주)씨제이이엔엠,강제규,드라마,"박근형(성칠), 윤여정(금님), 조진웅(장수)",[국내] 12세 관람가
성난 변호사,2015.10.8,8723650039,1128288,607,36990,한국,(주)씨제이이엔엠,허종호,범죄,"이선균(변호성), 김고은(진선민), 임원희(박사무장)",[국내] 15세 관람가
천문: 하늘에 묻는다,2019.12.26,8695248070,1035024,929,43246,한국,롯데컬처웍스(주)롯데엔터테인먼트,허진호,한국,"최민식(장영실), 한석규(세종)",[국내] 12세 관람가
메가마인드,2011.1.13,8688842000,875631,414,22905,미국,CJ ENM,톰 맥그라스,애니메이션,"윌 페렐(메가마인드 목소리), 브래드 피트(메트로 맨 목소리), 조나 힐(타이탄 목소리)",[국내] 전체 관람가 [해외] PG
육혈포 강도단,2010.3.18,8651186000,1214237,319,51941,한국,롯데쇼핑㈜롯데엔터테인먼트,강효진,범죄,"나문희(김정자), 김수미(손영희), 김혜옥(공신자)",[국내] 15세 관람가
스카이스크래퍼,2018.7.11,8612111718,1002858,831,40862,미국,유니버설픽쳐스인터내셔널 코리아(유),로슨 마샬 터버,액션,"드웨인 존슨(윌 소여), 니브 캠벨(사라 소여)",[국내] 12세 관람가
R2B: 리턴투베이스,2012.8.15,8602921371,1201944,539,32881,한국,(주)씨제이이엔엠,김동원,액션,"비(정태훈), 유준상(이철희), 신세경(유세영)",[국내] 15세 관람가
프로메테우스,2012.6.6,8600146099,971482,521,31629,미국,이십세기폭스코리아(주),리들리 스콧,SF,"누미 라파스(엘리자베스 쇼), 마이클 패스벤더(데이빗), 샤를리즈 테론(메레디스 비커스)",[국내] 청소년 관람불가 [해외] R
